model,draw,module,approving,veto_total,predicted_harmful,favorable_uncertainty_fail,neutral,invalid,near_zero_upper_abs_le_1e_10,both_means_negative,ce_negative_kl_nonnegative,ce_nonnegative_kl_negative,both_nonnegative,both_pass,only_ce_pass,only_kl_pass,neither_pass
mistral7b,draw3,model.layers.23.self_attn.q_proj,ce,16,1,15,0,0,0,5470,2675,2692,5547,2,16,13,16353
mistral7b,draw3,model.layers.23.self_attn.q_proj,kl,13,3,10,0,0,0,5470,2675,2692,5547,2,16,13,16353
mistral7b,draw4,model.layers.23.self_attn.q_proj,ce,20,5,15,0,0,0,4987,3245,3505,4647,1,20,40,16323
mistral7b,draw4,model.layers.23.self_attn.q_proj,kl,40,10,30,0,0,0,4987,3245,3505,4647,1,20,40,16323
mistral7b,seed0,model.layers.23.self_attn.v_proj,ce,14,0,14,0,0,0,1348,784,787,1177,2,14,60,4020
mistral7b,seed0,model.layers.23.self_attn.v_proj,kl,60,12,48,0,0,0,1348,784,787,1177,2,14,60,4020
mistral7b,draw1,model.layers.23.self_attn.v_proj,ce,12,1,11,0,0,0,1285,792,851,1168,4,12,41,4039
mistral7b,draw1,model.layers.23.self_attn.v_proj,kl,41,4,37,0,0,0,1285,792,851,1168,4,12,41,4039
mistral7b,draw2,model.layers.23.self_attn.v_proj,ce,9,1,8,0,0,0,1355,732,774,1235,0,9,33,4054
mistral7b,draw2,model.layers.23.self_attn.v_proj,kl,33,3,30,0,0,0,1355,732,774,1235,0,9,33,4054
mistral7b,draw3,model.layers.23.self_attn.v_proj,ce,12,2,10,0,0,0,1432,655,631,1378,0,12,15,4069
mistral7b,draw3,model.layers.23.self_attn.v_proj,kl,15,4,11,0,0,0,1432,655,631,1378,0,12,15,4069
mistral7b,draw4,model.layers.23.self_attn.v_proj,ce,15,6,9,0,0,0,1294,770,824,1208,1,15,54,4026
mistral7b,draw4,model.layers.23.self_attn.v_proj,kl,54,8,46,0,0,0,1294,770,824,1208,1,15,54,4026
mistral7b,seed0,model.layers.24.mlp.down_proj,ce,103,15,88,0,0,0,18086,10622,11247,17389,0,103,104,57137
mistral7b,seed0,model.layers.24.mlp.down_proj,kl,104,13,91,0,0,0,18086,10622,11247,17389,0,103,104,57137
mistral7b,draw1,model.layers.24.mlp.down_proj,ce,80,10,70,0,0,0,17685,11156,11542,16961,0,80,76,57188
mistral7b,draw1,model.layers.24.mlp.down_proj,kl,76,10,66,0,0,0,17685,11156,11542,16961,0,80,76,57188
mistral7b,draw2,model.layers.24.mlp.down_proj,ce,94,11,83,0,0,0,18355,10676,10946,17367,0,94,58,57192
mistral7b,draw2,model.layers.24.mlp.down_proj,kl,58,8,50,0,0,0,18355,10676,10946,17367,0,94,58,57192
mistral7b,draw3,model.layers.24.mlp.down_proj,ce,72,7,65,0,0,0,19908,9215,9372,18849,0,72,31,57241
mistral7b,draw3,model.layers.24.mlp.down_proj,kl,31,2,29,0,0,0,19908,9215,9372,18849,0,72,31,57241
mistral7b,draw4,model.layers.24.mlp.down_proj,ce,97,13,84,0,0,0,17838,11230,11479,16797,1,97,62,57184
mistral7b,draw4,model.layers.24.mlp.down_proj,kl,62,13,49,0,0,0,17838,11230,11479,16797,1,97,62,57184
mistral7b,seed0,model.layers.24.mlp.gate_proj,ce,91,10,81,0,0,0,18383,10399,10867,17695,5,91,72,57176
mistral7b,seed0,model.layers.24.mlp.gate_proj,kl,72,9,63,0,0,0,18383,10399,10867,17695,5,91,72,57176
mistral7b,draw1,model.layers.24.mlp.gate_proj,ce,86,8,78,0,0,0,18169,10759,11009,17407,0,86,73,57185
mistral7b,draw1,model.layers.24.mlp.gate_proj,kl,73,11,62,0,0,0,18169,10759,11009,17407,0,86,73,57185
mistral7b,draw2,model.layers.24.mlp.gate_proj,ce,79,10,69,0,0,0,18571,10405,10498,17870,0,79,34,57231
mistral7b,draw2,model.layers.24.mlp.gate_proj,kl,34,6,28,0,0,0,18571,10405,10498,17870,0,79,34,57231
mistral7b,draw3,model.layers.24.mlp.gate_proj,ce,76,9,67,0,0,0,20215,8777,9133,19219,1,76,22,57245
mistral7b,draw3,model.layers.24.mlp.gate_proj,kl,22,2,20,0,0,0,20215,8777,9133,19219,1,76,22,57245
mistral7b,draw4,model.layers.24.mlp.gate_proj,ce,88,15,73,0,0,0,18219,10891,11209,17025,0,88,56,57200
mistral7b,draw4,model.layers.24.mlp.gate_proj,kl,56,9,47,0,0,0,18219,10891,11209,17025,0,88,56,57200
mistral7b,seed0,model.layers.24.mlp.up_proj,ce,94,13,81,0,0,0,18206,10663,11051,17424,4,94,91,57155
mistral7b,seed0,model.layers.24.mlp.up_proj,kl,91,19,72,0,0,0,18206,10663,11051,17424,4,94,91,57155
mistral7b,draw1,model.layers.24.mlp.up_proj,ce,95,7,88,0,0,0,17973,10975,11110,17286,1,95,80,57168
mistral7b,draw1,model.layers.24.mlp.up_proj,kl,80,14,66,0,0,0,17973,10975,11110,17286,1,95,80,57168
mistral7b,draw2,model.layers.24.mlp.up_proj,ce,88,9,79,0,0,0,18580,10374,10685,17705,3,88,47,57206
mistral7b,draw2,model.layers.24.mlp.up_proj,kl,47,6,41,0,0,0,18580,10374,10685,17705,3,88,47,57206
mistral7b,draw3,model.layers.24.mlp.up_proj,ce,77,8,69,0,0,0,19638,9045,9481,19180,0,77,22,57245
mistral7b,draw3,model.layers.24.mlp.up_proj,kl,22,2,20,0,0,0,19638,9045,9481,19180,0,77,22,57245
mistral7b,draw4,model.layers.24.mlp.up_proj,ce,117,14,103,0,0,0,18094,10877,11259,17114,1,117,81,57145
mistral7b,draw4,model.layers.24.mlp.up_proj,kl,81,10,71,0,0,0,18094,10877,11259,17114,1,117,81,57145
mistral7b,seed0,model.layers.24.self_attn.k_proj,ce,10,1,9,0,0,0,1249,797,860,1190,0,10,6,4080
mistral7b,seed0,model.layers.24.self_attn.k_proj,kl,6,0,6,0,0,0,1249,797,860,1190,0,10,6,4080
mistral7b,draw1,model.layers.24.self_attn.k_proj,ce,5,1,4,0,0,0,1296,741,816,1243,0,5,6,4085
mistral7b,draw1,model.layers.24.self_attn.k_proj,kl,6,1,5,0,0,0,1296,741,816,1243,0,5,6,4085
mistral7b,draw2,model.layers.24.self_attn.k_proj,ce,7,3,4,0,0,0,1313,765,821,1197,0,7,4,4085
mistral7b,draw2,model.layers.24.self_attn.k_proj,kl,4,0,4,0,0,0,1313,765,821,1197,0,7,4,4085
mistral7b,draw3,model.layers.24.self_attn.k_proj,ce,3,0,3,0,0,0,1337,695,713,1351,0,3,4,4089
mistral7b,draw3,model.layers.24.self_attn.k_proj,kl,4,0,4,0,0,0,1337,695,713,1351,0,3,4,4089
mistral7b,draw4,model.layers.24.self_attn.k_proj,ce,2,0,2,0,0,0,1246,777,851,1222,0,2,4,4090
mistral7b,draw4,model.layers.24.self_attn.k_proj,kl,4,0,4,0,0,0,1246,777,851,1222,0,2,4,4090
mistral7b,seed0,model.layers.24.self_attn.o_proj,ce,36,4,32,0,0,0,5083,3143,3225,4933,0,36,57,16291
mistral7b,seed0,model.layers.24.self_attn.o_proj,kl,57,10,47,0,0,0,5083,3143,3225,4933,0,36,57,16291
mistral7b,draw1,model.layers.24.self_attn.o_proj,ce,22,3,19,0,0,0,4863,3303,3385,4833,0,22,52,16310
mistral7b,draw1,model.layers.24.self_attn.o_proj,kl,52,9,43,0,0,0,4863,3303,3385,4833,0,22,52,16310
mistral7b,draw2,model.layers.24.self_attn.o_proj,ce,21,5,16,0,0,0,5047,3133,3182,5022,0,21,28,16335
mistral7b,draw2,model.layers.24.self_attn.o_proj,kl,28,2,26,0,0,0,5047,3133,3182,5022,0,21,28,16335
mistral7b,draw3,model.layers.24.self_attn.o_proj,ce,23,3,20,0,0,0,5511,2635,2751,5487,0,23,18,16343
mistral7b,draw3,model.layers.24.self_attn.o_proj,kl,18,5,13,0,0,0,5511,2635,2751,5487,0,23,18,16343
mistral7b,draw4,model.layers.24.self_attn.o_proj,ce,20,4,16,0,0,0,5047,3223,3388,4726,0,20,60,16304
mistral7b,draw4,model.layers.24.self_attn.o_proj,kl,60,17,43,0,0,0,5047,3223,3388,4726,0,20,60,16304
mistral7b,seed0,model.layers.24.self_attn.q_proj,ce,33,7,26,0,0,0,5037,3242,3376,4729,0,33,22,16329
mistral7b,seed0,model.layers.24.self_attn.q_proj,kl,22,6,16,0,0,0,5037,3242,3376,4729,0,33,22,16329
mistral7b,draw1,model.layers.24.self_attn.q_proj,ce,31,6,25,0,0,0,5110,3255,3177,4842,0,31,14,16339
mistral7b,draw1,model.layers.24.self_attn.q_proj,kl,14,4,10,0,0,0,5110,3255,3177,4842,0,31,14,16339
mistral7b,draw2,model.layers.24.self_attn.q_proj,ce,19,6,13,0,0,0,5099,3157,3088,5040,0,19,15,16350
mistral7b,draw2,model.layers.24.self_attn.q_proj,kl,15,0,15,0,0,0,5099,3157,3088,5040,0,19,15,16350
mistral7b,draw3,model.layers.24.self_attn.q_proj,ce,24,6,18,0,0,0,5475,2682,2885,5342,0,24,7,16353
mistral7b,draw3,model.layers.24.self_attn.q_proj,kl,7,1,6,0,0,0,5475,2682,2885,5342,0,24,7,16353
mistral7b,draw4,model.layers.24.self_attn.q_proj,ce,24,0,24,0,0,0,4940,3272,3271,4901,1,24,21,16338
mistral7b,draw4,model.layers.24.self_attn.q_proj,kl,21,8,13,0,0,0,4940,3272,3271,4901,1,24,21,16338
mistral7b,seed0,model.layers.24.self_attn.v_proj,ce,9,1,8,0,0,0,1301,757,809,1229,2,9,47,4038
mistral7b,seed0,model.layers.24.self_attn.v_proj,kl,47,12,35,0,0,0,1301,757,809,1229,2,9,47,4038
mistral7b,draw1,model.layers.24.self_attn.v_proj,ce,3,0,3,0,0,0,1249,788,851,1208,0,3,39,4054
mistral7b,draw1,model.layers.24.self_attn.v_proj,kl,39,9,30,0,0,0,1249,788,851,1208,0,3,39,4054
mistral7b,draw2,model.layers.24.self_attn.v_proj,ce,6,0,6,0,0,0,1321,755,821,1199,1,6,30,4059
mistral7b,draw2,model.layers.24.self_attn.v_proj,kl,30,6,24,0,0,0,1321,755,821,1199,1,6,30,4059
mistral7b,draw3,model.layers.24.self_attn.v_proj,ce,6,2,4,0,0,0,1411,626,685,1374,1,6,9,4080
mistral7b,draw3,model.layers.24.self_attn.v_proj,kl,9,0,9,0,0,0,1411,626,685,1374,1,6,9,4080
mistral7b,draw4,model.layers.24.self_attn.v_proj,ce,11,2,9,0,0,0,1302,771,849,1174,2,11,45,4038
mistral7b,draw4,model.layers.24.self_attn.v_proj,kl,45,11,34,0,0,0,1302,771,849,1174,2,11,45,4038
mistral7b,seed0,model.layers.25.mlp.down_proj,ce,111,9,102,0,0,0,17839,10885,11555,17065,2,111,111,57120
mistral7b,seed0,model.layers.25.mlp.down_proj,kl,111,17,94,0,0,0,17839,10885,11555,17065,2,111,111,57120
mistral7b,draw1,model.layers.25.mlp.down_proj,ce,109,21,88,0,0,0,17767,10999,11707,16871,2,109,81,57152
mistral7b,draw1,model.layers.25.mlp.down_proj,kl,81,19,62,0,0,0,17767,10999,11707,16871,2,109,81,57152
mistral7b,draw2,model.layers.25.mlp.down_proj,ce,83,6,77,0,0,0,18274,10727,11072,17271,1,83,55,57205
mistral7b,draw2,model.layers.25.mlp.down_proj,kl,55,7,48,0,0,0,18274,10727,11072,17271,1,83,55,57205
mistral7b,draw3,model.layers.25.mlp.down_proj,ce,76,11,65,0,0,0,19765,9349,9396,18834,1,76,38,57229
mistral7b,draw3,model.layers.25.mlp.down_proj,kl,38,5,33,0,0,0,19765,9349,9396,18834,1,76,38,57229
mistral7b,draw4,model.layers.25.mlp.down_proj,ce,97,17,80,0,0,0,17953,11179,11640,16572,0,97,75,57172
mistral7b,draw4,model.layers.25.mlp.down_proj,kl,75,11,64,0,0,0,17953,11179,11640,16572,0,97,75,57172
mistral7b,seed0,model.layers.25.mlp.gate_proj,ce,97,8,89,0,0,0,18476,10484,10846,17538,0,97,82,57165
mistral7b,seed0,model.layers.25.mlp.gate_proj,kl,82,10,72,0,0,0,18476,10484,10846,17538,0,97,82,57165
mistral7b,draw1,model.layers.25.mlp.gate_proj,ce,79,10,69,0,0,0,18175,10609,11110,17450,3,79,73,57189
mistral7b,draw1,model.layers.25.mlp.gate_proj,kl,73,14,59,0,0,0,18175,10609,11110,17450,3,79,73,57189
mistral7b,draw2,model.layers.25.mlp.gate_proj,ce,86,11,75,0,0,0,18626,10242,10564,17912,6,86,45,57207
mistral7b,draw2,model.layers.25.mlp.gate_proj,kl,45,8,37,0,0,0,18626,10242,10564,17912,6,86,45,57207
mistral7b,draw3,model.layers.25.mlp.gate_proj,ce,55,6,49,0,0,0,19988,8930,9086,19340,1,55,21,57267
mistral7b,draw3,model.layers.25.mlp.gate_proj,kl,21,1,20,0,0,0,19988,8930,9086,19340,1,55,21,57267
mistral7b,draw4,model.layers.25.mlp.gate_proj,ce,88,11,77,0,0,0,17947,10999,11264,17134,1,88,71,57184
mistral7b,draw4,model.layers.25.mlp.gate_proj,kl,71,14,57,0,0,0,17947,10999,11264,17134,1,88,71,57184
mistral7b,seed0,model.layers.25.mlp.up_proj,ce,76,7,69,0,0,0,18407,10505,10990,17442,4,76,77,57187
mistral7b,seed0,model.layers.25.mlp.up_proj,kl,77,6,71,0,0,0,18407,10505,10990,17442,4,76,77,57187
mistral7b,draw1,model.layers.25.mlp.up_proj,ce,104,14,90,0,0,0,17962,10948,11149,17285,0,104,69,57171
mistral7b,draw1,model.layers.25.mlp.up_proj,kl,69,13,56,0,0,0,17962,10948,11149,17285,0,104,69,57171
mistral7b,draw2,model.layers.25.mlp.up_proj,ce,97,6,91,0,0,0,18588,10224,10729,17803,5,97,46,57196
mistral7b,draw2,model.layers.25.mlp.up_proj,kl,46,3,43,0,0,0,18588,10224,10729,17803,5,97,46,57196
mistral7b,draw3,model.layers.25.mlp.up_proj,ce,76,4,72,0,0,0,19937,9054,9475,18878,2,76,31,57235
mistral7b,draw3,model.layers.25.mlp.up_proj,kl,31,3,28,0,0,0,19937,9054,9475,18878,2,76,31,57235
mistral7b,draw4,model.layers.25.mlp.up_proj,ce,88,15,73,0,0,0,17984,11141,11432,16787,1,88,75,57180
mistral7b,draw4,model.layers.25.mlp.up_proj,kl,75,10,65,0,0,0,17984,11141,11432,16787,1,88,75,57180
mistral7b,seed0,model.layers.25.self_attn.k_proj,ce,8,2,6,0,0,0,1295,759,788,1254,0,8,22,4066
mistral7b,seed0,model.layers.25.self_attn.k_proj,kl,22,2,20,0,0,0,1295,759,788,1254,0,8,22,4066
mistral7b,draw1,model.layers.25.self_attn.k_proj,ce,10,3,7,0,0,0,1229,841,897,1129,0,10,10,4076
mistral7b,draw1,model.layers.25.self_attn.k_proj,kl,10,0,10,0,0,0,1229,841,897,1129,0,10,10,4076
mistral7b,draw2,model.layers.25.self_attn.k_proj,ce,12,2,10,0,0,0,1297,749,803,1247,0,12,12,4072
mistral7b,draw2,model.layers.25.self_attn.k_proj,kl,12,1,11,0,0,0,1297,749,803,1247,0,12,12,4072
mistral7b,draw3,model.layers.25.self_attn.k_proj,ce,4,0,4,0,0,0,1436,572,626,1462,0,4,2,4090
mistral7b,draw3,model.layers.25.self_attn.k_proj,kl,2,1,1,0,0,0,1436,572,626,1462,0,4,2,4090
mistral7b,draw4,model.layers.25.self_attn.k_proj,ce,6,2,4,0,0,0,1256,794,860,1186,1,6,21,4068
mistral7b,draw4,model.layers.25.self_attn.k_proj,kl,21,4,17,0,0,0,1256,794,860,1186,1,6,21,4068
mistral7b,seed0,model.layers.25.self_attn.o_proj,ce,27,2,25,0,0,0,5137,3030,3235,4982,1,27,145,16211
mistral7b,seed0,model.layers.25.self_attn.o_proj,kl,145,25,120,0,0,0,5137,3030,3235,4982,1,27,145,16211
mistral7b,draw1,model.layers.25.self_attn.o_proj,ce,31,5,26,0,0,0,5078,3195,3351,4760,1,31,98,16254
mistral7b,draw1,model.layers.25.self_attn.o_proj,kl,98,19,79,0,0,0,5078,3195,3351,4760,1,31,98,16254
mistral7b,draw2,model.layers.25.self_attn.o_proj,ce,30,4,26,0,0,0,5289,2916,3172,5007,2,30,70,16282
mistral7b,draw2,model.layers.25.self_attn.o_proj,kl,70,13,57,0,0,0,5289,2916,3172,5007,2,30,70,16282
mistral7b,draw3,model.layers.25.self_attn.o_proj,ce,25,4,21,0,0,0,5678,2490,2627,5589,1,25,23,16335
mistral7b,draw3,model.layers.25.self_attn.o_proj,kl,23,3,20,0,0,0,5678,2490,2627,5589,1,25,23,16335
mistral7b,draw4,model.layers.25.self_attn.o_proj,ce,25,7,18,0,0,0,4989,3307,3381,4707,1,25,140,16218
mistral7b,draw4,model.layers.25.self_attn.o_proj,kl,140,40,100,0,0,0,4989,3307,3381,4707,1,25,140,16218
mistral7b,seed0,model.layers.25.self_attn.q_proj,ce,27,3,24,0,0,0,5005,3175,3228,4976,0,27,20,16337
mistral7b,seed0,model.layers.25.self_attn.q_proj,kl,20,3,17,0,0,0,5005,3175,3228,4976,0,27,20,16337
mistral7b,draw1,model.layers.25.self_attn.q_proj,ce,26,8,18,0,0,0,4841,3293,3429,4821,0,26,21,16337
mistral7b,draw1,model.layers.25.self_attn.q_proj,kl,21,3,18,0,0,0,4841,3293,3429,4821,0,26,21,16337
mistral7b,draw2,model.layers.25.self_attn.q_proj,ce,33,6,27,0,0,0,5037,3186,3209,4952,1,33,23,16327
mistral7b,draw2,model.layers.25.self_attn.q_proj,kl,23,5,18,0,0,0,5037,3186,3209,4952,1,33,23,16327
mistral7b,draw3,model.layers.25.self_attn.q_proj,ce,13,3,10,0,0,0,5843,2386,2363,5792,0,13,5,16366
mistral7b,draw3,model.layers.25.self_attn.q_proj,kl,5,2,3,0,0,0,5843,2386,2363,5792,0,13,5,16366
mistral7b,draw4,model.layers.25.self_attn.q_proj,ce,25,7,18,0,0,0,4847,3404,3477,4656,2,25,45,16312
mistral7b,draw4,model.layers.25.self_attn.q_proj,kl,45,13,32,0,0,0,4847,3404,3477,4656,2,25,45,16312
mistral7b,seed0,model.layers.25.self_attn.v_proj,ce,11,0,11,0,0,0,1305,730,812,1249,1,11,85,3999
mistral7b,seed0,model.layers.25.self_attn.v_proj,kl,85,15,70,0,0,0,1305,730,812,1249,1,11,85,3999
mistral7b,draw1,model.layers.25.self_attn.v_proj,ce,10,1,9,0,0,0,1296,747,828,1225,4,10,41,4041
mistral7b,draw1,model.layers.25.self_attn.v_proj,kl,41,8,33,0,0,0,1296,747,828,1225,4,10,41,4041
mistral7b,draw2,model.layers.25.self_attn.v_proj,ce,12,2,10,0,0,0,1380,781,712,1223,5,12,34,4045
mistral7b,draw2,model.layers.25.self_attn.v_proj,kl,34,3,31,0,0,0,1380,781,712,1223,5,12,34,4045
mistral7b,draw3,model.layers.25.self_attn.v_proj,ce,6,1,5,0,0,0,1488,579,633,1396,1,6,17,4072
mistral7b,draw3,model.layers.25.self_attn.v_proj,kl,17,4,13,0,0,0,1488,579,633,1396,1,6,17,4072
mistral7b,draw4,model.layers.25.self_attn.v_proj,ce,12,3,9,0,0,0,1349,780,797,1170,2,12,65,4017
mistral7b,draw4,model.layers.25.self_attn.v_proj,kl,65,12,53,0,0,0,1349,780,797,1170,2,12,65,4017
mistral7b,seed0,model.layers.26.mlp.down_proj,ce,120,19,101,0,0,0,17947,10940,11433,17024,2,120,156,57066
mistral7b,seed0,model.layers.26.mlp.down_proj,kl,156,24,132,0,0,0,17947,10940,11433,17024,2,120,156,57066
mistral7b,draw1,model.layers.26.mlp.down_proj,ce,94,13,81,0,0,0,17628,11273,11603,16840,4,94,111,57135
mistral7b,draw1,model.layers.26.mlp.down_proj,kl,111,16,95,0,0,0,17628,11273,11603,16840,4,94,111,57135
mistral7b,draw2,model.layers.26.mlp.down_proj,ce,104,11,93,0,0,0,18181,10700,11213,17250,3,104,86,57151
mistral7b,draw2,model.layers.26.mlp.down_proj,kl,86,10,76,0,0,0,18181,10700,11213,17250,3,104,86,57151
mistral7b,draw3,model.layers.26.mlp.down_proj,ce,86,17,69,0,0,0,19575,9280,9446,19043,0,86,36,57222
mistral7b,draw3,model.layers.26.mlp.down_proj,kl,36,3,33,0,0,0,19575,9280,9446,19043,0,86,36,57222
mistral7b,draw4,model.layers.26.mlp.down_proj,ce,99,14,85,0,0,0,17689,11219,11761,16675,1,99,121,57123
mistral7b,draw4,model.layers.26.mlp.down_proj,kl,121,22,99,0,0,0,17689,11219,11761,16675,1,99,121,57123
mistral7b,seed0,model.layers.26.mlp.gate_proj,ce,98,9,89,0,0,0,18255,10661,11151,17277,2,98,73,57171
mistral7b,seed0,model.layers.26.mlp.gate_proj,kl,73,11,62,0,0,0,18255,10661,11151,17277,2,98,73,57171
mistral7b,draw1,model.layers.26.mlp.gate_proj,ce,78,10,68,0,0,0,18234,10798,11280,17032,3,78,72,57191
mistral7b,draw1,model.layers.26.mlp.gate_proj,kl,72,10,62,0,0,0,18234,10798,11280,17032,3,78,72,57191
mistral7b,draw2,model.layers.26.mlp.gate_proj,ce,82,11,71,0,0,0,18660,10217,10590,17877,4,82,55,57203
mistral7b,draw2,model.layers.26.mlp.gate_proj,kl,55,3,52,0,0,0,18660,10217,10590,17877,4,82,55,57203
mistral7b,draw3,model.layers.26.mlp.gate_proj,ce,67,4,63,0,0,0,19948,8814,9078,19504,0,67,18,57259
mistral7b,draw3,model.layers.26.mlp.gate_proj,kl,18,1,17,0,0,0,19948,8814,9078,19504,0,67,18,57259
mistral7b,draw4,model.layers.26.mlp.gate_proj,ce,95,18,77,0,0,0,18154,10907,11163,17120,1,95,65,57183
mistral7b,draw4,model.layers.26.mlp.gate_proj,kl,65,15,50,0,0,0,18154,10907,11163,17120,1,95,65,57183
mistral7b,seed0,model.layers.26.mlp.up_proj,ce,107,17,90,0,0,0,18005,11094,11302,16943,1,107,93,57143
mistral7b,seed0,model.layers.26.mlp.up_proj,kl,93,11,82,0,0,0,18005,11094,11302,16943,1,107,93,57143
mistral7b,draw1,model.layers.26.mlp.up_proj,ce,112,12,100,0,0,0,18185,10837,11382,16940,1,112,92,57139
mistral7b,draw1,model.layers.26.mlp.up_proj,kl,92,21,71,0,0,0,18185,10837,11382,16940,1,112,92,57139
mistral7b,draw2,model.layers.26.mlp.up_proj,ce,106,11,95,0,0,0,18408,10427,10698,17811,1,106,54,57183
mistral7b,draw2,model.layers.26.mlp.up_proj,kl,54,8,46,0,0,0,18408,10427,10698,17811,1,106,54,57183
mistral7b,draw3,model.layers.26.mlp.up_proj,ce,58,6,52,0,0,0,19818,9178,9291,19057,1,58,22,57263
mistral7b,draw3,model.layers.26.mlp.up_proj,kl,22,2,20,0,0,0,19818,9178,9291,19057,1,58,22,57263
mistral7b,draw4,model.layers.26.mlp.up_proj,ce,93,14,79,0,0,0,17885,11028,11474,16957,4,93,70,57177
mistral7b,draw4,model.layers.26.mlp.up_proj,kl,70,16,54,0,0,0,17885,11028,11474,16957,4,93,70,57177
mistral7b,seed0,model.layers.26.self_attn.k_proj,ce,7,0,7,0,0,0,1294,785,782,1235,0,7,6,4083
mistral7b,seed0,model.layers.26.self_attn.k_proj,kl,6,0,6,0,0,0,1294,785,782,1235,0,7,6,4083
mistral7b,draw1,model.layers.26.self_attn.k_proj,ce,10,3,7,0,0,0,1257,841,841,1157,1,10,9,4076
mistral7b,draw1,model.layers.26.self_attn.k_proj,kl,9,0,9,0,0,0,1257,841,841,1157,1,10,9,4076
mistral7b,draw2,model.layers.26.self_attn.k_proj,ce,8,1,7,0,0,0,1323,775,756,1242,0,8,1,4087
mistral7b,draw2,model.layers.26.self_attn.k_proj,kl,1,0,1,0,0,0,1323,775,756,1242,0,8,1,4087
mistral7b,draw3,model.layers.26.self_attn.k_proj,ce,4,0,4,0,0,0,1427,665,693,1311,0,4,5,4087
mistral7b,draw3,model.layers.26.self_attn.k_proj,kl,5,1,4,0,0,0,1427,665,693,1311,0,4,5,4087
mistral7b,draw4,model.layers.26.self_attn.k_proj,ce,11,0,11,0,0,0,1284,831,829,1152,0,11,5,4080
mistral7b,draw4,model.layers.26.self_attn.k_proj,kl,5,1,4,0,0,0,1284,831,829,1152,0,11,5,4080
mistral7b,seed0,model.layers.26.self_attn.o_proj,ce,28,1,27,0,0,0,5198,3128,3227,4831,1,28,81,16274
mistral7b,seed0,model.layers.26.self_attn.o_proj,kl,81,12,69,0,0,0,5198,3128,3227,4831,1,28,81,16274
mistral7b,draw1,model.layers.26.self_attn.o_proj,ce,35,4,31,0,0,0,4905,3269,3441,4769,2,35,82,16265
mistral7b,draw1,model.layers.26.self_attn.o_proj,kl,82,22,60,0,0,0,4905,3269,3441,4769,2,35,82,16265
mistral7b,draw2,model.layers.26.self_attn.o_proj,ce,43,6,37,0,0,0,5126,3103,3172,4983,0,43,56,16285
mistral7b,draw2,model.layers.26.self_attn.o_proj,kl,56,8,48,0,0,0,5126,3103,3172,4983,0,43,56,16285
mistral7b,draw3,model.layers.26.self_attn.o_proj,ce,20,4,16,0,0,0,5651,2691,2632,5410,0,20,27,16337
mistral7b,draw3,model.layers.26.self_attn.o_proj,kl,27,4,23,0,0,0,5651,2691,2632,5410,0,20,27,16337
mistral7b,draw4,model.layers.26.self_attn.o_proj,ce,28,8,20,0,0,0,4863,3285,3466,4770,1,28,73,16282
mistral7b,draw4,model.layers.26.self_attn.o_proj,kl,73,21,52,0,0,0,4863,3285,3466,4770,1,28,73,16282
mistral7b,seed0,model.layers.26.self_attn.q_proj,ce,26,4,22,0,0,0,5146,3142,3178,4918,2,26,30,16326
mistral7b,seed0,model.layers.26.self_attn.q_proj,kl,30,6,24,0,0,0,5146,3142,3178,4918,2,26,30,16326
mistral7b,draw1,model.layers.26.self_attn.q_proj,ce,18,3,15,0,0,0,4963,3225,3257,4939,1,18,28,16337
mistral7b,draw1,model.layers.26.self_attn.q_proj,kl,28,6,22,0,0,0,4963,3225,3257,4939,1,18,28,16337
mistral7b,draw2,model.layers.26.self_attn.q_proj,ce,24,6,18,0,0,0,5117,3103,3188,4976,1,24,14,16345
mistral7b,draw2,model.layers.26.self_attn.q_proj,kl,14,4,10,0,0,0,5117,3103,3188,4976,1,24,14,16345
mistral7b,draw3,model.layers.26.self_attn.q_proj,ce,13,1,12,0,0,0,5603,2500,2727,5554,1,13,7,16363
mistral7b,draw3,model.layers.26.self_attn.q_proj,kl,7,0,7,0,0,0,5603,2500,2727,5554,1,13,7,16363
mistral7b,draw4,model.layers.26.self_attn.q_proj,ce,26,7,19,0,0,0,4908,3335,3505,4636,0,26,26,16332
mistral7b,draw4,model.layers.26.self_attn.q_proj,kl,26,6,20,0,0,0,4908,3335,3505,4636,0,26,26,16332
mistral7b,seed0,model.layers.26.self_attn.v_proj,ce,12,1,11,0,0,0,1309,725,803,1259,2,12,86,3996
mistral7b,seed0,model.layers.26.self_attn.v_proj,kl,86,13,73,0,0,0,1309,725,803,1259,2,12,86,3996
mistral7b,draw1,model.layers.26.self_attn.v_proj,ce,10,1,9,0,0,0,1265,743,864,1224,2,10,52,4032
mistral7b,draw1,model.layers.26.self_attn.v_proj,kl,52,9,43,0,0,0,1265,743,864,1224,2,10,52,4032
mistral7b,draw2,model.layers.26.self_attn.v_proj,ce,15,2,13,0,0,0,1329,797,738,1232,2,15,51,4028
mistral7b,draw2,model.layers.26.self_attn.v_proj,kl,51,6,45,0,0,0,1329,797,738,1232,2,15,51,4028
mistral7b,draw3,model.layers.26.self_attn.v_proj,ce,13,1,12,0,0,0,1386,642,650,1418,3,13,26,4054
mistral7b,draw3,model.layers.26.self_attn.v_proj,kl,26,4,22,0,0,0,1386,642,650,1418,3,13,26,4054
mistral7b,draw4,model.layers.26.self_attn.v_proj,ce,10,2,8,0,0,0,1267,770,846,1213,2,10,80,4004
